id,value
16557,84849.98170711414
16558,86497.215971225
16559,87424.6741741097
16560,89563.4970940242
16561,89198.36706631863
16562,82186.01881054149
16563,78336.7330107928
16564,87115.98374986279
16565,88856.81557161278
16566,88542.56770186106
16567,90155.91605165275
16568,89890.03569833442
16569,82648.77980173455
16570,79296.52449680041
16571,87984.06709800877
16572,89613.97547021585
16573,90440.91350344983
16574,92471.42871771354
16575,92029.21295705732
16576,85005.58113025894
16577,81390.85541184348
16578,89217.39849319233
16579,91479.1237282834
16580,90800.50789529216
16581,90580.36659873187
16582,90241.02774409903
16583,85623.56382227143
16584,83033.338605219
16585,91132.28889350974
16586,92450.11327269205
16587,92900.25906222602
16588,93762.83070594401
16589,94106.56953062161
16590,86309.16517245646
16591,83885.51592383524
16592,92799.57108056045
16593,95322.66434152427
16594,95624.28503176136
16595,97435.19211265599
16596,97224.52921385225
16597,90055.07195443563
16598,87225.32614607493
16599,96258.0967739381
16600,98051.64782989785
16601,97484.02137826782
16602,99282.6166067135
16603,98565.75116952711
16604,91816.14596927553
16605,88632.60347621547
16606,98104.76067996028
16607,99832.85959323632
16608,101255.53028460674
16609,103574.79427919257
16610,102346.51629001508
16611,95450.20043731303
16612,93255.89343602049
16613,101675.63483102352
16614,102443.11222004006
16615,103929.63273345202
16616,105884.1475038375
16617,104578.7028736501
16618,97826.90219919258
16619,94995.93047906234
16620,102551.86909648983
16621,104389.78553331102
16622,104766.71882163783
16623,106572.41831407673
16624,106051.17438568742
16625,99237.68348285949
16626,97100.03317197342
16627,105824.88941475548
16628,107492.8040930444
16629,108252.5808177262
16630,109990.14521868151
16631,109976.84357226724
16632,102497.85019229082
16633,100674.42257035107
16634,109432.87780424402
16635,111754.28233881225
16636,112863.29286098447
16637,114784.73749563072
16638,113086.88115364964
16639,107207.77743898696
16640,102537.17581415924
16641,110859.7205743609
16642,111348.41722913354
16643,113274.89220252319
16644,111974.18440511715
16645,110656.83430753028
16646,105138.65549886329
16647,101185.63882525219
16648,107591.31071435755
16649,109361.56257230106
16650,111685.86586946981
16651,112052.91233705358
16652,111237.70533607135
16653,104110.68907695707
16654,101438.66092692927
16655,109294.29876693772
16656,112166.2525622957
16657,111156.05395140583
16658,111437.19019149235
16659,111552.18090336504
16660,105516.60866806153
16661,101510.49248788542
16662,111314.6918284669
16663,114446.4136723849
16664,114924.2308041533
16665,115238.29064290554
16666,116368.94151398819
16667,109621.33916693716
16668,106453.60696854792
16669,114077.52064238387
16670,115735.99923002088
16671,115425.57942467896
16672,116388.67691254786
16673,115074.04873273172
16674,108404.67775103857
16675,105277.12275385372
16676,112747.56189021879
16677,114491.90694416966
16678,114624.66892470374
16679,114627.5514343655
16680,114125.05350791287
16681,106416.44482447444
16682,102738.09980236314
16683,110916.13392077763
16684,112730.19586080492
16685,112429.908537126
16686,114597.10475959454
16687,115071.62668585252
16688,107641.86738106524
16689,103322.07409949249
16690,113056.77931129787
16691,114098.68714616698
16692,114820.57778222642
16693,115345.79775669554
16694,116068.3558689943
16695,108616.16664585007
16696,105175.46522355198
16697,114368.39140715299
16698,118167.36721034051
16699,118177.33494084845
16700,117674.44953723424
16701,116618.15853233333
16702,108522.0318065166
16703,105074.31180900031
16704,111876.8215153605
16705,114745.8756444366
16706,113934.53828909839
18366,398934.04667378403
18367,388768.64280720684
18368,386482.56940862857
18369,398574.2725346592
18370,399876.6545785067
18371,401709.9398859212
18372,401539.5926733715
18373,399014.5708442035
18374,388106.08981189074
18375,384272.2627858338
18376,398716.0100751783
18377,401738.6443315859
18378,406287.5873589466
18379,403946.6211615359
18380,400511.76831494394
18381,386066.16847300786
18382,380496.3720235883
18383,393007.7468975525
18384,396954.9275207137
18385,400331.00606982695
18386,399884.4361523111
18387,396232.88437219476
18388,381920.5004525386
18389,375329.93193526065
18390,386316.15770062065
18391,388727.0283266106
18392,390492.01318052656
18393,389634.6588955135
18394,387634.10850224225
18395,374542.41651870636
18396,370188.79412911827
18397,383140.25051462767
18398,386254.2786044714
18399,388786.09076277283
18400,388496.30575705133
18401,387363.0583608778
18402,377526.75007967505
18403,374427.6836313914
18404,389747.7804519059
18405,395688.2690583567
18406,400235.05637941835
18407,401253.5372301727
18408,399314.36238002346
18409,384913.68443047407
18410,378578.76856756274
18411,392028.84244113055
18412,392368.48945343826
18413,393988.301179389
18414,393157.195317245
18415,389988.70757078007
18416,376385.94669715577
18417,371517.7594232688
18418,383730.03340992413
18419,384553.6951326449
18420,386032.40382272174
18421,386421.5788747767
18422,383295.14395656605
18423,371483.7023285985
18424,370388.448791618
18425,383596.21869629197
18426,389416.398269776
18427,391303.3855696102
18428,392084.0858764667
18429,389917.0253036003
18430,379359.8868578158
18431,374938.03951277
18432,387136.5161211503
18433,390677.39069482306
18434,393061.04356868827
18435,393310.3435622412
18436,389913.8983249029
18437,377270.7354555554
18438,371880.67380640854
18439,383793.46578480734
18440,386115.1194076158
18441,388323.6404804983
18442,384908.9195493375
18443,381198.4473380209
18444,367641.4909192972
18445,365085.2877479306
18446,377801.14610179176
18447,380705.9105480404
18448,382282.5340792076
18449,381587.0559673529
18450,377120.2150610353
18451,362982.50660280534
18452,357266.4903870701
18453,368113.23897208984
18454,370858.55033414
18455,373783.9488413387
18456,375942.0958038936
18457,375557.9713515754
18458,364231.7124178596
18459,361873.5698451175
18460,375557.5082205506
18461,379685.08008575655
18462,383612.61371146183
18463,385131.8864756621
18464,384149.2032249326
18465,371970.4448772973
18466,366890.1706451009
18467,379508.83854872617
18468,382268.548698977
18469,384554.8471309431
18470,384606.0025355788
18471,380230.07783428434
18472,365117.1586870556
18473,359434.7805531926
18474,373618.31660760834
18475,373700.2620590478
18476,374725.993287009
18477,373639.9193636853
18478,369887.280477641
18479,356498.92528339534
18480,353074.7837426357
18481,367782.04777465994
18482,368706.88397274725
18483,371236.17782534636
18484,372098.47345793527
18485,370355.43938007206
18486,357858.6057511827
18487,353851.4410478381
18488,366575.73017723113
18489,370523.097345825
18490,371477.5565436858
18491,372822.67355501733
18492,370025.7638945653
18493,358336.29123592755
18494,355119.60320941557
18495,368547.66915572487
18496,370970.2995795235
18497,370699.79143093555
18498,369850.63394087413
18499,367148.56548342225
18500,354498.9919201825
18501,350223.91730893333
18502,367714.09703300806
18503,373948.6156977344
18504,378121.54111458204
18505,377315.07389342226
18506,371883.67620513245
18507,354690.77940155886
18508,348948.3677378391
18509,361841.8815903892
18510,364181.6618245222
18511,366974.0734588116
18512,366965.62628455175
18513,366197.83587603964
18514,354782.85926805536
18515,352154.3671933574
18516,365012.2297928199
18517,368382.66321456945
18518,368480.84725990833
18519,368344.0345620446
18520,366273.06376604293
18521,355727.5900649548
18522,354263.2715520696
18523,372175.76003646175
18524,377069.6181090955
18525,378628.9388707725
18526,378015.1071487232
18527,374319.8420567621
18528,360933.406790253
18529,357565.8353926366
18530,372864.6112920918
18531,376793.6950914789
18532,380877.7897845801
18533,380746.85177162185
18534,376074.78446848085
18535,360426.71932603786
18536,354156.318133694
18537,366733.83579172735
18538,371068.47670863516
18539,375095.76631280023
18540,377307.6832864877
18541,375071.01455980435
18542,365279.49382461706
18543,362861.0398277058
18544,375500.87178225804
18545,379210.58667922433
18546,382551.08768831915
18547,382469.7998003544
18548,380346.61246859713
18549,368916.9302516147
18550,366513.4492878215
18551,380641.0324024606
18552,386791.2103647253
18553,389846.3604408682
18554,388951.6436660921
18555,386935.8739244264
18556,377636.65772854397
18557,375406.15890978096
18558,385783.2882899088
18559,389912.48623715114
18560,390832.08799103554
18561,390964.3478467901
18562,389482.6528189021
18563,380527.80545872607
18564,375648.94685886544
18565,388925.9513582476
18566,393412.43177234114
18567,397369.7864628776
18568,395552.0851894688
18569,393471.0928478108
18570,381669.26148935815
18571,381145.66489453707
18572,394698.9367427761
18573,398980.4500620885
18574,400847.7211573278
18575,397484.267075491
18576,396788.94100585097
18577,386337.2461446482
18578,385182.76658259117
18579,400305.49003292
18580,408076.08394407766
18581,414075.4776913467
18582,413204.7248285666
18583,408178.7354548256
18584,396085.12990359194
18585,392722.68168344203
18586,407020.4594436699
18587,413361.8266969088
18588,417948.90948899346
18589,416615.3562646614
18590,414356.1302017154
18591,401435.9410404038
18592,397179.2053036762
18593,409650.25548734056
18594,413572.06094815454
18595,418155.6628671781
18596,419477.06853511115
18597,419851.94902942097
18598,406686.28374271013
18599,402534.71192381694
18600,416288.351435305
18601,417644.6218744582
18602,419301.43570677505
18603,415715.17265661136
18604,413071.6616023354
18605,401193.9725099513
18606,399071.2451607794
18607,415485.3428221819
18608,419131.9725788836
18609,421532.15463299095
18610,420487.1759598981
18611,416536.60371080483
18612,403405.3973655724
18613,397738.2772201721
18614,409464.7837571961
18615,414223.29603285086
18616,416207.6274951297
18617,415897.3208734018
18618,413617.74670817173
18619,403433.06874231587
18620,400069.71898602345
18621,414122.379106249
18622,417877.95159677125
18623,421401.1400753455
18624,420448.77968400397
18625,415891.5763652763
18626,402570.64769691497
18627,399877.7167256779
18628,411837.9860794476
18629,415107.41720931197
18630,418380.8134743296
18631,415791.82882863964
18632,412840.9354787316
18633,400936.3911166603
18634,399804.1785772266
18635,412189.81555136346
18636,416018.0523363821
18637,417718.0602051205
18638,416404.9673936285
18639,416872.2932787402
18640,406590.36140404723
18641,405640.6233455306
18642,420193.5416367613
18643,424500.1448351622
18644,426043.1749807341
18645,426002.4020785743
18646,426380.2933867555
18647,414633.5997026578
18648,410226.8279833752
18649,425846.28436591954
18650,427736.0598464183
18651,428332.2144455731
18652,426903.6296761793
18653,425558.08275140426
18654,409527.51026347955
18655,400797.40723187756
18656,411820.6677034649
18657,412872.35470464383
18658,415039.5699362934
18659,415268.74488568306
18660,414092.19215128187
18661,400807.6205745574
18662,396396.73281112505
18663,410836.4424817973
18664,413293.4492762248
18665,413674.4668010548
20325,225897.50215785403
20326,226697.2457634342
20327,225763.49613429976
20328,226982.6730677062
20329,226706.66856584582
20330,226809.42090241192
20331,227194.375531004
20332,225517.5233664729
20333,225049.6179846497
20334,225257.08895725157
20335,225711.02119781048
20336,225234.8257983456
20337,225606.68476610054
20338,225597.2706335278
20339,226121.34219669428
20340,224869.4593859685
20341,225550.969399277
20342,225784.6220525609
20343,224703.98166215653
20344,224324.2710599155
20345,224778.27615625248
20346,226358.91038129418
20347,224188.15474816033
20348,224255.32598180318
20349,224178.96385251204
20350,223355.15285832956
20351,223166.06620893013
20352,222967.11844308086
20353,223453.22956884987
20354,221808.98706461786
20355,221540.6346440073
20356,221229.67799288733
20357,220958.1937053383
20358,221723.67086903006
20359,221960.22844427952
20360,221645.7450578432
20361,221932.3466310688
20362,221604.26617965865
20363,221821.28596606656
20364,222554.98327981506
20365,223236.3720196882
20366,223019.2387115346
20367,222113.18435791938
20368,223078.78601785627
20369,221491.08482332682
20370,221734.00960754353
20371,221461.41025059472
20372,221834.45168644146
20373,221803.0937563796
20374,220192.79871415658
20375,221367.2010135581
20376,220368.927046046
20377,220687.2687662661
20378,218691.65702949112
20379,218584.6309659515
20380,218031.90196699757
20381,216748.83545198277
20382,216351.66432474408
20383,216484.39832158166
20384,219112.69932070732
20385,217192.63156823933
20386,219770.13750219354
20387,219152.98710150566
20388,219855.65339163144
20389,220234.72690674217
20390,219764.91371103303
20391,220175.84916684177
20392,219043.27503230242
20393,218128.49462923713
20394,216815.33359012252
20395,216966.63489467555
20396,216693.6249427366
20397,218646.04153192748
20398,218800.6191413094
20399,219117.5340982501
20400,219489.3071653524
20401,218175.06814227632
20402,218292.84980531482
20403,217343.17063547357
20404,217448.11411866016
20405,218184.52817829352
20406,217164.69171958236
20407,215943.91859378343
20408,216063.30299483772
20409,216109.02520328359
20410,215385.29727323854
20411,217029.99136243964
20412,218543.44799821862
20413,218139.58071340996
20414,217596.88361825302
20415,218147.03821549786
20416,217408.22993760806
20417,216828.66737648315
20418,217465.31055375718
20419,218291.0266737432
20420,216687.44243255997
20421,217345.2035652525
20422,219367.14246066095
20423,219276.6610668331
20424,221478.34899556608
20425,223255.09537444406
20426,221633.5513666927
20427,218407.9634295828
20428,217240.10354760272
20429,218599.6059767519
20430,218219.74411369234
20431,219280.55617472786
20432,219308.70788599705
20433,219173.37275194703
20434,217951.76528560393
20435,218825.04022185266
20436,218585.47594226
20437,218357.38004894284
20438,217536.34714932682
20439,218100.33551494812
20440,217854.96967605606
20441,217784.3914355056
20442,218191.11969043358
20443,218581.72321472748
20444,218964.81512076047
20445,217685.84763653716
20446,218722.1486274093
20447,218812.75509384804
20448,219287.06820028607
20449,221024.8822588849
20450,221203.0937391273
20451,220889.85177435016
20452,219748.55849074415
20453,220736.41475091001
20454,221095.44555510936
20455,220061.6014773833
20456,221169.60586358316
20457,221132.26101471466
20458,221061.9634341068
20459,221742.56473603437
20460,221502.2468492863
20461,221680.992558121
20462,220844.45476996346
20463,222178.11276414024
20464,219562.789661096
20465,218841.35311462503
20466,217475.26228889378
20467,217088.6336646252
20468,217011.4712354643
20469,216509.35910649196
20470,218127.9012383648
20471,217898.07723663974
20472,218670.55084876923
20473,217223.8733970371
20474,217493.51971804528
20475,218415.4192149761
20476,216870.23606984998
20477,217720.18105344442
20478,218063.626823061
20479,218660.72584961005
20480,217742.29234224415
20481,218769.30599002857
20482,220204.27421632974
20483,219961.49037944153
20484,221547.9045977212
20485,220107.14440403576
20486,220089.01283536403
20487,220762.76216279878
20488,220069.38207365302
20489,220226.67075224643
20490,221198.28542509768
20491,222521.91733529745
20492,221534.5252808403
20493,220848.12017102822
20494,220108.40934118707
20495,220047.57485645998
20496,219615.64662586863
20497,220828.06918440707
20498,221206.8919398489
20499,222192.339010369
20500,222668.53027814004
20501,221973.09022881964
20502,222348.20991347375
20503,223302.45517250046
20504,221656.35926154052
20505,221922.8120551377
20506,222543.3834458263
20507,223684.68442730047
20508,223632.19673104188
20509,223491.95209038432
20510,225050.61005892424
20511,225077.2605292038
20512,226016.6869276107
20513,224555.01185291275
20514,223996.31759552166
20515,224236.2019375015
20516,224277.41413972792
20517,224683.9292998539
20518,222617.69324418402
20519,223859.7125620796
20520,222890.84259302498
20521,224226.07828459158
20522,224704.48690277291
20523,224263.3145150522
20524,224633.26950110195
20525,224718.70225911067
20526,225038.2941115747
20527,225201.588487472
20528,225504.8951811816
20529,225625.11371250683
20530,225492.1177731538
20531,226283.24645923317
20532,225500.84923793067
20533,226464.20797074778
20534,226885.4567955921
20535,226026.80477211098
20536,226214.2264712525
20537,226426.39315944663
20538,228995.64921384788
20539,228619.63750005214
20540,229004.41586125904
20541,229749.04245445004
20542,229705.42546494634
20543,229049.82392364365
20544,228330.26678620747
20545,228879.82171943327
20546,229434.9669965268
20547,229326.5192121797
20548,230552.9026783054
20549,230712.57318788662
20550,232204.60173945146
20551,233208.86514329474
20552,232630.59846170896
20553,231119.44456519108
20554,230359.0824078488
20555,230095.93031332263
20556,229779.33495858268
20557,229545.92548826057
20558,229315.5785622807
20559,229684.63090781454
20560,230186.0382433294
20561,231731.58514098113
20562,232107.65692643664
20563,231424.35489958353
20564,233216.63952460967
20565,233157.34481521937
20566,232372.1481312068
20567,232691.90016509328
20568,232994.03230695508
20569,232377.99285128713
20570,233468.05155929062
20571,233678.2214200947
20572,233734.8995824868
20573,233519.1199446083
20574,236213.61609027674
20575,235783.90399276905
20576,236348.66347222423
20577,235273.7743069716
20578,235130.17302934584
20579,233415.79330285458
20580,234077.38532115414
20581,234458.42851124043
20582,233304.40754607477
20583,235304.16125815458
20584,234484.11384836474
20585,233600.07784424408
20586,231863.04426149986
20587,231673.42768698733
20588,233424.113207235
20589,232471.25541148946
20590,233291.24338691623
20591,232485.59497890476
20592,234575.51369139194
20593,233943.7544091365
20594,235035.25805420117
20595,236331.77782830285
20596,236023.76557153222
20597,236166.3953382797
20598,235238.2251046682
20599,235750.57589926003
20600,234144.36049402846
20601,234950.72158950244
20602,236719.12504520486
20603,236827.79376873697
20604,237237.46719279926
20605,237582.66551913292
20606,238105.8405208985
20607,235497.62036882766
20608,236680.87834360605
20609,234614.55011226167
20610,234341.55730621956
20611,233776.0796143739
20612,233962.61979679175
20613,234138.5614189597
20614,233317.31763812888
20615,235123.92716887873
20616,235544.93650805712
20617,236971.9818691084
20618,236825.1902033399
20619,236864.1292737657
20620,235046.83668271423
20621,235637.06928041007
20622,236166.26344012306
20623,236086.70148536807
20624,237352.7587426178
736,36267.5135117749
737,34618.33805401658
738,33544.06390734839
739,35165.927016880196
740,35942.373399962125
741,36262.840159420964
742,36672.14700883688
743,36465.26101309866
744,34873.37650259916
745,33886.17744124019
746,35483.63713648767
747,36032.627797035806
748,35999.735628884664
749,36247.20225619699
750,36287.84860121871
751,34646.36265101736
752,33282.1873051735
753,34913.65870010939
754,35458.88284017303
755,35803.94204626536
756,35852.224933147314
757,35570.17939910396
758,34127.31928863315
759,32979.80812749525
760,35166.676745544915
761,35645.50228065795
762,35590.95656062902
763,35600.47232364348
764,35271.11931691321
765,33912.944753807795
766,32806.19683781394
767,34398.55254327623
768,34774.123019626175
769,35051.341210865874
770,35421.76321676529
771,35336.574156012895
772,33592.89709254648
773,32479.437920824323
774,34114.14107649069
775,34335.45403189465
776,34560.51534619268
777,35037.74425532174
778,35051.30072955128
779,33442.99393856671
780,32355.463011394895
781,34238.79434661881
782,34557.846737929984
783,34503.859544555264
784,34835.41488176533
785,34523.457994403754
786,32773.29433866337
787,31736.68956643247
788,33702.82248828311
789,34147.27275056124
790,34079.054569616615
791,34376.80069767504
792,34154.56062205086
793,32553.978310396556
794,31476.556981577873
795,33377.40774090498
796,34265.79911000139
797,34427.033024669116
798,34308.59336839993
799,34002.63152448969
800,32463.079711330058
801,31240.9654886824
802,32747.354740333154
803,33007.11270480308
804,33039.27198792024
805,33215.011838349354
806,33029.42917400345
807,31511.532919064037
808,30546.20690823346
809,32434.8413325676
810,32856.82887516455
811,32902.56172217223
812,33343.8957982329
813,33307.936757850264
814,31715.943388292286
815,30597.80244539835
816,32754.288838590557
817,33596.88866075153
818,33475.54668891156
819,33568.83447982905
820,33298.768414548205
821,31963.56351881061
822,30874.40198509565
823,32568.146458055253
824,33102.63411431323
825,32963.04271978446
826,33343.81381545947
827,33160.83655792809
828,31664.051733770255
829,30449.477158672526
830,31940.9617058612
831,32570.990496516577
832,32509.50712072267
833,32799.371267959716
834,32534.976058130924
835,30914.434693145307
836,30180.00933525328
837,32082.2093974228
838,32545.11951029493
839,32623.576917917653
840,33073.74990345277
841,32946.988278041805
842,31122.5817599675
843,29980.536425924343
844,31667.239297680037
845,31917.400498570467
846,32291.911359831203
847,32955.60253789148
848,32801.40501753875
849,31049.13478711609
850,29706.140589894712
851,31546.92552179275
852,32103.99937252998
853,32445.474261257303
854,32651.426947891763
855,32042.53126290257
856,30654.98361998976
857,29502.339830119992
858,31389.318634409978
859,31914.764208248518
860,31783.620202645485
861,32126.060068093917
862,31501.39480079743
863,29965.61264199267
864,28905.531758468536
865,30514.864675717185
866,30978.482785461794
867,31069.40822138058
868,31613.09107934915
869,31322.648575895866
870,29897.03266368768
871,29120.726408912407
872,31121.442093269732
873,31964.075986831493
874,31832.486082440108
875,31754.571070489153
876,31630.123583068736
877,30070.285138930783
878,29120.90901628202
879,31124.204114106364
880,31394.539908905474
881,31202.389049404417
882,31213.34104537875
883,31426.688223572062
884,30268.45034012959
885,29375.31795173505
886,31300.94029314945
887,31800.019344503533
888,32421.877226774508
889,32624.18849744393
890,32377.243881298193
891,30813.404577724323
892,29210.335616810178
893,31316.53431822016
894,31950.815262973156
895,32006.094167968255
896,32453.573214938373
897,32257.569880883028
898,30984.075565588453
899,29942.58725505126
900,31604.873779018126
901,31961.90868953849
902,31807.262483096696
903,32403.564506862207
904,32137.762996478177
905,30413.60372283122
906,29380.588890054183
907,30847.916036672614
908,31238.665325865248
909,31480.8383530008
910,32203.5421885146
911,32013.443428182836
912,30238.97549179438
913,29451.08391713087
914,31346.104095776765
915,32023.531414894405
916,32058.70775560451
917,32060.255602141973
918,32310.03360675059
919,31088.994296571378
920,29969.480861709922
921,31891.47860772963
922,32414.16303933781
923,32695.567087263567
924,32998.299877745056
925,32979.93972712966
926,31534.190578726168
927,30348.340216117744
928,32180.301401069486
929,32538.5348474545
930,32668.01095549514
931,33017.743272723535
932,32747.46223949171
933,31584.260036961292
934,30658.83218598696
935,32264.93184663611
936,32776.77478358599
937,32755.762043447005
938,33153.51266453315
939,33106.304916824774
940,31607.831974289064
941,30367.364031004636
942,31948.334988603303
943,32162.603359312518
944,32241.029011142946
945,32584.271070256495
946,32215.66090930378
947,30844.94910941615
948,29674.01524824452
949,31643.892035109708
950,32414.720665853176
951,32618.928228718967
952,32923.14058861501
953,33002.47051581373
954,32093.860445278744
955,31061.512893165356
956,33039.331953650726
957,33570.2106271395
958,33919.98061685242
959,34580.69473566237
960,34088.57144997663
961,32283.786560514774
962,31110.410496664932
963,32750.067683742825
964,33227.47298453855
965,33406.88718393808
966,33881.26625207585
967,33611.731912302974
968,31910.68028684399
969,30874.195179991413
970,32688.386932445777
971,33173.08045920709
972,33353.553057849844
973,33783.28022840501
974,33836.069084499984
975,32446.06234369493
976,31579.49157396022
977,33541.47228517456
978,33615.324082334
979,33911.49018627524
980,34271.953785305595
981,34147.30611873274
982,32761.08168627246
983,31522.03018253133
984,33529.66115305201
985,34107.136431417086
986,34083.46526907316
987,34245.88673865665
988,33927.05889940608
989,32788.75065796528
990,31721.05989964648
991,33380.090395955296
992,34085.8322732717
993,34214.09718724378
994,34536.5899357141
995,34640.66975097634
996,33767.673642723916
997,33032.385978169645
998,34439.778654694586
999,34737.343183453384
1000,35279.07067092133
1001,35917.82903090473
1002,35780.00608719017
1003,34507.37862089504
1004,33818.45466293751
1005,35362.648029884265
1006,35503.03475388025
1007,35831.42602979034
1008,36344.25491689059
1009,36591.51242491043
1010,35306.9596151702
1011,34276.218964415435
1012,36328.69042058961
1013,36630.757727740245
1014,36235.943946494925
1015,36595.22224163849
1016,36655.0228718227
1017,35473.67070412157
1018,34601.2727126285
1019,36674.70667281235
1020,37136.77089363739
1021,37142.353597118854
1022,37790.314569343194
1023,37291.09791316797
1024,35840.76641367815
1025,34753.577322578254
1026,36492.11827165721
1027,37196.57821096559
1028,37525.07389680375
1029,37619.34051260548
1030,37370.16568581687
1031,36035.471670101666
1032,35114.44130119162
1033,37157.288517139634
1034,37676.89678430186
1035,37536.53774227989
2695,146276.86968375527
2696,138635.86362507413
2697,134117.94913164622
2698,142548.38782938392
2699,146651.04477235454
2700,148007.22212913935
2701,148520.1214454286
2702,149910.4734636486
2703,141035.75962745148
2704,135894.4658293082
2705,146507.56809844385
2706,149228.83770246228
2707,149974.07647784246
2708,149218.77465297788
2709,149106.1157702578
2710,140108.46647504822
2711,135258.96614587193
2712,144679.35111613583
2713,148323.43234307028
2714,147774.89234373468
2715,146855.59949090696
2716,147198.91880525876
2717,136288.31912874602
2718,131117.144194621
2719,142348.8341496227
2720,144889.42626680303
2721,143347.61579534537
2722,143886.15605923065
2723,142583.4508887216
2724,133560.0349084371
2725,128010.19999927169
2726,138707.46543273388
2727,141123.1692469402
2728,139917.07164566044
2729,139790.62314252488
2730,139615.38634073138
2731,131562.4435681561
2732,126629.37337390045
2733,136776.65488531307
2734,139229.58799083374
2735,140763.94471584744
2736,142094.59388962743
2737,141523.24665326346
2738,132563.6489760204
2739,128816.19073020414
2740,139864.20427453314
2741,141899.2246439989
2742,141286.1788846919
2743,143267.7686697857
2744,143421.9633752835
2745,134732.9053127553
2746,130002.5954999433
2747,139228.75729155436
2748,140058.31059680475
2749,139687.07823326858
2750,138538.98614239795
2751,136261.37284554093
2752,129243.11960789906
2753,124565.83266205093
2754,135547.2710751145
2755,139798.84467453026
2756,139737.93366776136
2757,139094.58761354003
2758,138819.61134910927
2759,131100.2681576903
2760,126355.65373690313
2761,138208.87052643351
2762,141184.43445480504
2763,141099.25003941843
2764,140799.37314862938
2765,139151.39446745816
2766,131085.39180975035
2767,125630.91643585726
2768,137235.87274972358
2769,140383.62990090938
2770,141453.95628330216
2771,141985.9222908391
2772,141109.5432681676
2773,132591.0556751195
2774,129558.8840388479
2775,140924.7671448335
2776,143495.09379938553
2777,144193.19010955264
2778,144792.1782052209
2779,144923.54310689232
2780,135402.1567171655
2781,131168.02270535193
2782,141763.0826612667
2783,144137.45639181498
2784,143269.17921995127
2785,145285.76740995672
2786,145106.91734208874
2787,136160.0459979226
2788,131347.71544543235
2789,142518.78707106152
2790,145352.17120861777
2791,145424.7640053715
2792,146373.58279704358
2793,146397.93644198877
