id,value
16604,93848.88702322332
16605,90759.33216556326
16606,99994.27953967858
16607,102226.44055597506
16608,103548.76094508724
16609,105027.48908022064
16610,104291.39567058474
16611,97504.04427713124
16612,94180.07129827699
16613,102930.49673481923
16614,105184.27955894408
16615,105863.65171058025
16616,106906.05732124894
16617,106292.09688342549
16618,99188.73647428451
16619,95157.23359582186
16620,103417.23843750646
16621,105331.42714613146
16622,105240.11701874781
16623,106302.9522243411
16624,106082.03473622713
16625,99015.08418802966
16626,96106.50223659602
16627,105819.44266201265
16628,108150.76910619796
16629,108236.71513450638
16630,109896.06113463773
16631,109609.28747689296
16632,102634.1058198657
16633,99400.86028237687
16634,109403.14172276083
16635,111216.7091870106
16636,112468.78678636573
16637,113904.93547509711
16638,113465.788081554
16639,106150.4544095151
16640,102047.19494122245
16641,111037.52213178208
16642,112001.86871830818
16643,112465.15401349773
16644,112231.92193808762
16645,110759.72279066796
16646,103807.29979242908
16647,99917.50414990439
16648,108154.4864546303
16649,109983.16033072752
16650,111486.75150333895
16651,112374.33917430516
16652,111179.51082371912
16653,104343.38756569281
16654,101259.68534349588
16655,109609.16751748876
16656,111579.87585884023
16657,111402.13674932811
16658,111933.09059427821
16659,111509.87458240354
16660,105316.25935404348
16661,102340.7952740239
16662,111890.44427272768
16663,114659.4393692481
16664,115711.5137495707
16665,116595.7748943545
16666,116378.06668022875
16667,110116.06884444374
16668,106469.77770760263
16669,114852.05817816158
16670,116390.89941834832
16671,116756.72423844459
16672,117341.92172972704
16673,116373.96607394061
16674,109194.93061172517
16675,105061.118588964
16676,113450.30727132189
16677,115348.65327676803
16678,115311.11275394208
16679,115631.17335662973
16680,115303.41444455156
16681,107665.4317598564
16682,103388.57333580215
16683,112613.36393960442
16684,114508.0027729169
16685,114817.43227116385
16686,115829.21660414693
16687,116276.90282305387
16688,109194.53932005996
16689,105614.84912687392
16690,115101.49277037202
16691,116766.53027916476
16692,117428.68587640341
16693,118815.40236531157
16694,118702.2787053803
16695,111019.75058703154
16696,107316.98690480851
16697,117625.64488818182
16698,120237.20732089077
16699,120051.90207603553
16700,120504.50844057457
16701,118874.33070159197
16702,110585.08893922213
16703,106756.24792473862
16704,114681.53937192765
16705,115936.76778065952
16706,115521.9906856775
18366,399452.0024037799
18367,388246.55057761574
18368,385541.15906050213
18369,398166.81614114175
18370,400668.42252320005
18371,403246.56009260553
18372,402814.61311586597
18373,400401.00546136254
18374,388611.2048561326
18375,384940.03550793906
18376,398016.8537529672
18377,400845.148711195
18378,403125.33849471994
18379,400675.22804609564
18380,397644.7232476891
18381,385101.4340222874
18382,380519.852469391
18383,393316.014293233
18384,396644.87287192815
18385,397898.1486666535
18386,396330.66451488994
18387,392825.22230407415
18388,380146.5400023078
18389,374998.2561955402
18390,387469.36359558965
18391,390742.136462665
18392,392687.08910067804
18393,391628.68242370116
18394,389678.0939374585
18395,377372.44800866325
18396,372548.0949546716
18397,385504.0567745413
18398,389338.6126598738
18399,391687.4207690016
18400,391300.3261272141
18401,390296.2430109436
18402,378752.69302118407
18403,375385.3447360451
18404,389706.9245203547
18405,394155.1449789422
18406,396755.0112872692
18407,396874.11401507165
18408,395385.99983807123
18409,382146.92125052214
18410,377018.7412017344
18411,390747.437630213
18412,392666.53159344185
18413,392831.53202814993
18414,391836.7607554251
18415,389376.807612645
18416,376014.6269997858
18417,370782.321356578
18418,383097.3023335255
18419,384400.2263096352
18420,385253.590901964
18421,385944.3231868042
18422,383514.5593731131
18423,372014.56869472854
18424,369618.2131150912
18425,383569.0040687041
18426,387916.9419957142
18427,390627.041499189
18428,390537.41559657897
18429,387456.5395593212
18430,375036.5878949878
18431,371903.09659916617
18432,384604.88722247415
18433,387618.8434763083
18434,388964.71992641944
18435,388211.9045028696
18436,384990.06755592127
18437,373193.6247680177
18438,369172.77089371404
18439,382685.65729862184
18440,385945.0369782017
18441,387913.73539710155
18442,386718.6414078265
18443,383060.1991627804
18444,370091.80040492816
18445,366347.36041842896
18446,380332.12180567713
18447,384710.20164392027
18448,387022.18047244946
18449,386974.095054173
18450,382896.91750524944
18451,369934.4068776771
18452,364371.6752468039
18453,375752.5980751052
18454,378663.46134794725
18455,380745.2151846009
18456,380953.7297685814
18457,379664.27424525406
18458,368633.4422613778
18459,366162.7368156044
18460,380134.66276326426
18461,384344.6645346673
18462,386787.0707552666
18463,386436.96808214945
18464,384537.20023061533
18465,372885.09884461307
18466,369430.03680067445
18467,383127.16305555357
18468,385998.92276710336
18469,388479.6918966698
18470,387792.5450102608
18471,385067.4262583683
18472,372295.7687394709
18473,367887.97036775
18474,381011.80096498603
18475,382594.4524127674
18476,383406.4391704691
18477,382058.921900168
18478,378797.69725611084
18479,366643.56741682265
18480,363544.04504010803
18481,378047.7439721088
18482,381237.89332776587
18483,383907.63340020995
18484,382659.4836208762
18485,378172.21714725636
18486,366209.5719236536
18487,362298.0671865677
18488,375740.22538104415
18489,379227.3119113687
18490,381870.51571515866
18491,382154.65040494537
18492,378945.8259586739
18493,367149.78260266123
18494,363368.02373391856
18495,375995.0371310124
18496,377586.329263651
18497,378144.2972546172
18498,377689.5632954077
18499,375576.10385882185
18500,364348.68654681527
18501,362263.90203157347
18502,378010.4699138638
18503,383048.95965446683
18504,385700.0346475916
18505,385239.4764793187
18506,380443.27552623936
18507,366893.62161660416
18508,362697.5260383266
18509,375716.13118153356
18510,378422.50132646906
18511,381124.4080365541
18512,381740.03972025024
18513,378832.7460023076
18514,367013.8814026333
18515,363181.38774936507
18516,375672.6691563541
18517,378096.9506315659
18518,379664.263554781
18519,379421.54044442973
18520,376298.08314794267
18521,364546.3142814205
18522,361683.8132940625
18523,375625.19449266384
18524,380100.21871162497
18525,382717.84890250175
18526,382259.73551811744
18527,378978.3069485858
18528,366800.9160524178
18529,364020.62275298877
18530,378701.55440280365
18531,382704.85291374696
18532,385322.0463995929
18533,384859.9330077312
18534,380700.56820943195
18535,366899.991021071
18536,362160.3086763173
18537,374649.1561101842
18538,378026.2406936613
18539,380721.4102126525
18540,381239.17275607726
18541,378772.50915849593
18542,368117.720953612
18543,365681.92048117216
18544,378114.41332811234
18545,380980.225277449
18546,382840.8690839279
18547,381947.9799147317
18548,378412.9945785383
18549,366401.0049878571
18550,363595.0977323169
18551,377152.6313355879
18552,380142.389004172
18553,382291.29921245197
18554,381308.4019808124
18555,380025.2790376904
18556,368824.68250310747
18557,366331.6881326112
18558,380378.57121967105
18559,384011.7169415397
18560,386438.90138257225
18561,385530.9449566051
18562,382593.19095601107
18563,370894.33801224065
18564,367211.3979671184
18565,381697.0978854933
18566,385918.0886156513
18567,388783.82688716485
18568,388616.40284726064
18569,384838.3711731968
18570,371600.7748080322
18571,368166.5235144085
18572,380651.59530114965
18573,382377.0283633038
18574,383761.1974823541
18575,382240.3726159845
18576,379966.6556124348
18577,368557.8395461478
18578,366035.4753125564
18579,379443.7348724869
18580,384333.5715627318
18581,388408.66377178323
18582,388544.6082257083
18583,386301.7535315019
18584,375510.40931772924
18585,373936.78077380854
18586,389051.1739032164
18587,394502.28257525206
18588,396867.8026418801
18589,395102.7385266543
18590,392870.8965312987
18591,379530.25463319774
18592,376219.2638851157
18593,390423.50379039464
18594,393843.9617261991
18595,396601.02957039594
18596,395687.789560698
18597,394899.72692385956
18598,382023.601444056
18599,377961.7993116013
18600,390925.6455875487
18601,392584.9960003362
18602,394889.6090104772
18603,393194.99397866504
18604,390776.8334147472
18605,378618.1852846463
18606,375783.50272319315
18607,391132.8491249721
18608,394466.02382820076
18609,398197.59684686083
18610,398756.9445139031
18611,396891.2501447306
18612,385323.8607276088
18613,381808.351663802
18614,394056.336865886
18615,396587.77532555454
18616,398264.5743895916
18617,397339.2567209774
18618,395802.86788356083
18619,385392.37119092944
18620,383534.3609077302
18621,398307.0117893664
18622,402203.7426416699
18623,405161.8740958276
18624,404328.6676312031
18625,401847.80208674597
18626,389033.1987449835
18627,385024.42471616133
18628,396986.41712209943
18629,400254.5458114592
18630,401964.8984287405
18631,400865.1025731443
18632,398617.1620574627
18633,387141.98064925754
18634,383714.82003747195
18635,396194.8844907586
18636,401084.1646008507
18637,404032.0448476822
18638,403199.4940173125
18639,402955.45544532605
18640,391398.6792079676
18641,388582.0364740487
18642,402455.5967206686
18643,407051.99981085747
18644,409839.5549187164
18645,409320.6389019735
18646,410584.8413201616
18647,399020.9500186457
18648,395621.3513380522
18649,410725.81426189694
18650,414122.524046968
18651,415659.51664507244
18652,413748.1703657143
18653,411960.4798180298
18654,397901.26861525996
18655,392328.1193777782
18656,405188.1338322186
18657,407131.4867146836
18658,408868.6512259185
18659,409165.1934007968
18660,408774.55362912436
18661,396811.4210926357
18662,393789.7068479824
18663,407974.02004122303
18664,411076.01049156225
18665,412308.43515864655
20325,226756.43677481168
20326,226144.17633374323
20327,225660.84499813686
20328,226525.17057987244
20329,226331.16698789125
20330,225483.55032163655
20331,225313.42837150933
20332,225319.8357667855
20333,225086.23899087202
20334,225316.57887443522
20335,226550.572721502
20336,226304.40383445483
20337,225142.15956812853
20338,224793.57217493525
20339,224499.5474413758
20340,224158.580410244
20341,224141.16808158468
20342,225189.7078672893
20343,225115.95860399609
20344,224321.16312819108
20345,224642.54494353256
20346,224524.17740837898
20347,224188.53312699264
20348,223108.442783683
20349,224224.0980361595
20350,224228.76395782715
20351,223654.35150293726
20352,224011.80024486934
20353,224171.66498030917
20354,223615.74384244467
20355,222379.6223406091
20356,223248.92603456482
20357,223160.08141067077
20358,222257.77148602437
20359,222555.26936917534
20360,222867.45960227406
20361,223163.8837727204
20362,222340.09924933637
20363,223241.32091383162
20364,223501.17984176983
20365,223484.32179823768
20366,223651.8013181385
20367,223783.40554738155
20368,223928.4542368684
20369,223351.9619706789
20370,223876.1479178437
20371,223978.50616898344
20372,223935.66616726766
20373,223967.44623645674
20374,223988.05661052687
20375,223948.11837758814
20376,223295.9311002919
20377,223411.9392149271
20378,222855.43805477046
20379,222278.79963973805
20380,222188.99642967214
20381,221920.02268593194
20382,221647.4542938291
20383,221273.99720436343
20384,221838.23653589905
20385,221812.46202429783
20386,221706.15494091556
20387,221917.69108423684
20388,222477.77633767997
20389,222507.58758561756
20390,222205.19754844907
20391,222771.51730919094
20392,222625.54432879228
20393,222554.6125191574
20394,222931.1725949666
20395,223258.91755226604
20396,223250.09577659902
20397,223068.50580513
20398,223536.65241897866
20399,223280.76746547516
20400,222938.12226613407
20401,222521.3905065721
20402,222172.74721200124
20403,221686.54289957025
20404,221246.63780523647
20405,221878.22368422302
20406,221837.03137440828
20407,222101.32074841263
20408,222325.10294787382
20409,222452.4192665526
20410,222221.0763806404
20411,221721.86652679302
20412,222104.2368026033
20413,221993.41618478348
20414,221899.35244198045
20415,222169.36528310739
20416,222556.7538807398
20417,222288.82071055396
20418,222570.51174069487
20419,223392.32096286645
20420,223202.45680181438
20421,222861.10972448246
20422,223198.5606141506
20423,223075.27953162248
20424,222917.09244224193
20425,222951.46948113883
20426,223652.10467080708
20427,223112.63731994413
20428,222833.30090781287
20429,222947.73701263685
20430,222841.67058620628
20431,222306.82710656058
20432,222162.81073662644
20433,222639.4940869711
20434,222200.06865668774
20435,221829.36189925484
20436,221644.86358607505
20437,221301.737161916
20438,220800.49316003695
20439,220446.55033381167
20440,220959.37661828854
20441,220804.98004605697
20442,220699.24620342965
20443,220952.47382741276
20444,221138.5585072264
20445,221225.42618716013
20446,220772.78204829906
20447,221945.07073076628
20448,221911.7625230281
20449,222306.11073129132
20450,222702.81656422393
20451,223164.38553388658
20452,223269.04365654083
20453,223146.62947516906
20454,223857.20026646374
20455,223588.88711475476
20456,223522.31320290238
20457,223709.30318111836
20458,223687.25949669402
20459,223522.4053942631
20460,223231.10308784863
20461,223973.62034840256
20462,223315.69917122662
20463,222949.43555288177
20464,222675.82671815954
20465,221906.0587997938
20466,221330.58929458793
20467,220809.48025969928
20468,221280.9313935077
20469,220740.9291448676
20470,220779.9874358779
20471,220809.16883854565
20472,221010.84104082856
20473,220816.56090467153
20474,220561.96751223155
20475,221244.55609203287
20476,221049.15911107985
20477,221066.9472419691
20478,221238.74107254995
20479,221540.4238729879
20480,221494.3137691606
20481,221345.34124582034
20482,222383.8310138108
20483,222644.11868401512
20484,222953.49054070463
20485,223087.18683199078
20486,223258.13432623603
20487,223068.15984818188
20488,222811.615735468
20489,223781.50830026524
20490,223589.0349860614
20491,223738.6882572432
20492,223921.78200411095
20493,223859.16934607254
20494,223525.93685141532
20495,223456.1197533549
20496,223877.59337293362
20497,223481.47400172323
20498,223535.02339534648
20499,223732.01011893322
20500,223267.20809558334
20501,223428.97725247376
20502,223633.16862974313
20503,224185.0694006241
20504,224003.70454993326
20505,224140.21296208486
20506,224790.24112614914
20507,224947.6604899145
20508,225108.1648136287
20509,224743.13681805658
20510,225583.35674791236
20511,225696.69388655556
20512,225468.93665733704
20513,225830.56669126335
20514,225785.0630024183
20515,225809.45823195676
20516,225575.80372211942
20517,226310.11452526425
20518,225757.38211182432
20519,225229.63618474547
20520,225113.30237384327
20521,224665.36402970352
20522,224998.5022168386
20523,224473.28074655216
20524,224925.9538236261
20525,224551.63055773854
20526,224611.39271122465
20527,225096.7713132329
20528,224832.5394663383
20529,224989.415098614
20530,224756.53587250356
20531,225558.9263921992
20532,225385.73430474984
20533,226085.24417348052
20534,226672.69935868538
20535,226923.3861032626
20536,227105.02953184937
20537,226533.97878884381
20538,227256.04721672396
20539,227307.90953397864
20540,227307.5911299927
20541,228239.25196730508
20542,228571.49198662542
20543,228456.8579416107
20544,228178.1904304753
20545,228525.04629401266
20546,228445.7563834864
20547,228123.0850119653
20548,228511.60824269196
20549,228450.11790251546
20550,228249.82257479825
20551,227721.79257944442
20552,228002.73148187815
20553,227839.04025736143
20554,227848.3161603247
20555,228368.7995434934
20556,228220.2910558383
20557,227917.35867980932
20558,227301.12578515997
20559,227628.1950721749
20560,228113.4772073137
20561,228043.10396223774
20562,228486.51444623386
20563,228345.87644760078
20564,228306.88943886658
20565,228059.1313241049
20566,228775.35676963397
20567,229047.29701535607
20568,229342.06016731868
20569,229968.8316220248
20570,230009.82190919388
20571,230003.4763632358
20572,229693.2624657381
20573,230518.88476261502
20574,230685.3931340121
20575,231017.37831932298
20576,231247.73603284903
20577,231127.6713909297
20578,230954.07927089825
20579,230574.32754148822
20580,231065.61601372267
20581,230938.755073108
20582,230243.38773745025
20583,230199.2586518179
20584,230034.2510124769
20585,229634.11377890964
20586,229053.52105210698
20587,229069.81461958494
20588,229032.0384776563
20589,228999.60254714944
20590,230088.0926512879
20591,230050.38447368162
20592,230247.17909677827
20593,230142.13764264595
20594,231118.4134721305
20595,231039.53607196012
20596,231248.37507165398
20597,232156.6671244415
20598,232566.2435638878
20599,232836.1224622926
20600,232577.21676287058
20601,233247.5981213101
20602,233466.5952265822
20603,233038.50653427484
20604,233264.12077238935
20605,233140.3891675055
20606,233265.4664865752
20607,232624.72995304223
20608,233623.00156717742
20609,233173.1844442541
20610,232775.85806859587
20611,232718.13841653732
20612,232367.09864639325
20613,232001.7220133537
20614,231417.71542631017
20615,232719.9267100473
20616,232275.2517837395
20617,232413.88630316948
20618,232418.10483586526
20619,233096.70951435808
20620,232447.60975767206
20621,232844.84280695967
20622,234466.6454544359
20623,233975.698803703
20624,234443.8951196487
736,36392.90652929393
737,34923.90261652019
738,33768.37961734255
739,35375.87361215528
740,36199.35686973586
741,36386.20339408256
742,36776.62460741746
743,36445.258489999855
744,34843.786927638335
745,33960.39439110031
746,35661.74706215627
747,36341.30458372682
748,36271.59701670624
749,36566.76561350913
750,36410.94749598374
751,34831.0375689029
752,33607.76896569201
753,35279.82343897986
754,35681.386502403184
755,35878.28589596961
756,36120.09167117967
757,35691.298717626436
758,34250.021132239766
759,33081.548038707
760,35122.02333099122
761,35648.410718940824
762,35686.21822262836
763,35843.62732314593
764,35450.93889150977
765,34019.022264960506
766,32971.32363088277
767,34678.11958318673
768,34992.76979768312
769,34753.1348661071
770,35119.17933331469
771,35259.90853938019
772,33753.93150290179
773,32580.11633041742
774,34141.49400370623
775,34405.011707053854
776,34409.3218816998
777,35063.53724580658
778,35120.286551896446
779,33593.320076985765
780,32536.807121575803
781,34388.77563818047
782,34731.91157956512
783,34633.57235338477
784,34993.891416139726
785,34749.79942779907
786,33532.355617522146
787,32535.0882043572
788,34251.674882577456
789,34768.34732526474
790,34698.84042668271
791,34972.053869269635
792,34595.35317271546
793,33146.99866083825
794,32174.64720943125
795,34062.62776228277
796,34861.78773991413
797,34946.19233007799
798,35079.37060965369
799,34797.356739870054
800,33400.53882734054
801,32355.076963215553
802,33890.010802953235
803,34290.70388952873
804,34243.76125564701
805,34353.93284504872
806,34114.09389025352
807,32698.467526416007
808,31882.275826874407
809,33722.23243083396
810,34083.98042912614
811,34087.030863834865
812,34431.181825435124
813,34292.99944123068
814,32959.241745031824
815,32192.723735331892
816,34332.21256729681
817,34915.79533621655
818,34936.01187964557
819,35207.3086915348
820,34876.770076457295
821,33540.55226032304
822,32554.35385805827
823,34363.048011101695
824,34803.207587262674
825,34613.79736074766
826,35035.87830637046
827,35031.83803785183
828,33716.62585989916
829,32481.174247538962
830,34061.063919561464
831,34561.45329702222
832,34491.39216186152
833,34894.3873199268
834,34710.75214026822
835,33268.025964266955
836,32401.030341047266
837,34264.827403125775
838,34853.067527386374
839,35063.2371201731
840,35546.838284441124
841,35355.083921353915
842,33819.1861138098
843,32748.950546539
844,34356.49736458114
845,34706.11791395385
846,35072.80666869824
847,35758.286395963274
848,35637.42720467679
849,34018.66651893103
850,32718.175648849407
851,34592.97775029554
852,35129.29625191221
853,35337.993534525776
854,35577.4637799154
855,34990.19431977541
856,33747.12695546779
857,32830.93651402516
858,34885.41630910589
859,35366.11876173978
860,35177.818118405004
861,35550.88548004273
862,34916.475279039216
863,33469.58710012902
864,32478.263338794488
865,34213.76131330154
866,34736.22809342684
867,34444.96237385954
868,34702.659829474775
869,34200.691657430405
870,32728.3454298587
871,31972.137410567644
872,33907.31799341174
873,34523.96493380323
874,34414.008955795405
875,34651.07542320467
876,34340.12788104144
877,32958.58026473544
878,32348.28204106189
879,34364.31006087461
880,34868.02322158254
881,34704.49839258857
882,34842.549571064796
883,34928.91608837857
884,33611.26613932974
885,32501.40371966104
886,34196.87761801737
887,34477.96565048798
888,34696.89665296063
889,35095.36218190388
890,34795.978858869035
891,33399.584789223256
892,32051.138977481154
893,34038.0588409359
894,34594.11432418123
895,34652.52382129405
896,35271.550452225114
897,34960.20782320762
898,33746.43126425317
899,32798.11542931039
900,34638.98587472591
901,35091.871780797104
902,35006.78033585331
903,35692.77953323015
904,35417.18412668389
905,34001.227855757126
906,33192.205652618046
907,34785.04877482438
908,35253.443883980886
909,34989.55827128252
910,35408.82192885039
911,35091.53331485514
912,33574.04754041693
913,33012.6747522068
914,34994.798392894314
915,35688.06371966516
916,35424.55100606296
917,35572.952749180724
918,35493.64624487393
919,34151.2908930391
920,33298.8306204842
921,35418.64850234708
922,36108.21146247785
923,36204.04970014171
924,36550.77529554435
925,36488.24513016206
926,35198.31606322438
927,34143.168015851064
928,35979.75018052636
929,36437.937096573376
930,36506.30215769694
931,36996.954154406754
932,36877.01761947617
933,35502.29087623625
934,34465.33159224378
935,36158.41437987238
936,36722.35820585659
937,36915.693278882405
938,37380.65721799756
939,37183.93305932812
940,35774.07049849004
941,34712.76684979828
942,36298.124542299796
943,36521.961550977445
944,36487.88719961218
945,36918.891235244664
946,36735.30347625709
947,35343.1034626113
948,34198.51737015832
949,36185.18986303
950,36738.12248876454
951,36809.66450142221
952,37171.815829396124
953,36950.28690224165
954,35990.23887772134
955,35197.54111059636
956,37240.96123874648
957,37963.48890691323
958,38049.69467248325
959,38620.94799226344
960,38297.00794735956
961,36732.97538667195
962,35806.51255821559
963,37641.29155759309
964,38170.17149068405
965,37913.520891588625
966,38140.76875528383
967,37751.08917113021
968,36160.93231204395
969,35434.63236601408
970,37107.609898899296
971,37499.86214030289
972,37688.348107047765
973,37964.50123503196
974,37966.26947722573
975,36609.28600534299
976,35763.440030474594
977,37935.815251619446
978,38451.25247672295
979,38631.8676707705
980,38646.04907998908
981,38309.72461283313
982,37084.17111396851
983,35858.59079541336
984,37784.53604970617
985,38195.15604444723
986,38050.090549108674
987,38379.625812674836
988,38057.56962490235
989,36968.98539203737
990,35959.16116450934
991,37662.00519940779
992,38300.79262822875
993,38220.886883000814
994,38608.28226120415
995,38350.28725409624
996,37158.56184142783
997,36282.79413290301
998,37867.89107580415
999,38299.670692747015
1000,38265.23357250276
1001,38754.546539630755
1002,38587.07305219156
1003,37312.10699447523
1004,36537.07400084839
1005,38177.16188461267
1006,38591.143712249876
1007,38538.98712127245
1008,38869.19881916412
1009,38811.830143579085
1010,37547.26768968371
1011,36823.27382350233
1012,38671.26282544545
1013,39072.591372412244
1014,38825.78293309932
1015,39129.22388850025
1016,38971.396917254846
1017,37627.74249089205
1018,36720.176442445394
1019,38710.663958277924
1020,39213.645024140555
1021,39096.63465370458
1022,39643.98060182236
1023,39296.46110053077
1024,37759.50332752369
1025,36693.478335040076
1026,38584.93642669754
1027,39099.39362925169
1028,39092.93932596226
1029,39364.69753237897
1030,39240.53809844316
1031,37952.371482864706
1032,37035.672701009455
1033,38932.352906848944
1034,39453.37407561173
1035,39443.080926426075
2695,147052.48314793047
2696,139439.3164394458
2697,134443.34563465594
2698,144056.63605211957
2699,147946.23672300106
2700,148292.12327461113
2701,148507.13749202344
2702,147955.5572244727
2703,140070.1345484475
2704,134975.42726914582
2705,146004.3134576343
2706,149374.29072033564
2707,149462.32679111135
2708,149682.0011484152
2709,148508.37565572417
2710,139740.46358014864
2711,133703.8149138097
2712,144114.8898280137
2713,146443.26788950726
2714,145838.28858378576
2715,145221.49750233078
2716,144220.0065890315
2717,135723.37516071368
2718,130084.16375955805
2719,141478.7361806112
2720,143981.40750065626
2721,142899.75395186688
2722,142378.33364499907
2723,141017.7585370111
2724,131770.0766944675
2725,126132.02999017057
2726,137446.14873016215
2727,140086.7163746996
2728,139654.98097866846
2729,140274.69986568755
2730,139413.56447712443
2731,130288.59725423738
2732,124332.73764833144
2733,134220.36922233267
2734,136826.63437933172
2735,136660.48674703686
2736,137755.1352115516
2737,137757.976584093
2738,129379.18682157279
2739,125003.23693210447
2740,136931.05537624468
2741,138840.74968334724
2742,137789.35234762012
2743,139297.02127368754
2744,138698.2791050246
2745,130688.91433137542
2746,125551.25894216684
2747,134935.31496394638
2748,136614.33109320686
2749,135632.66028115217
2750,134287.68410129385
2751,131551.85701154557
2752,124144.99172363097
2753,119022.66539349529
2754,129835.56394842523
2755,134015.54993945663
2756,134591.1031656977
2757,133685.5115922835
2758,132348.21920156904
2759,125103.86649949114
2760,120182.37759868134
2761,131065.324002571
2762,134301.8396766844
2763,133679.7478908736
2764,133989.9135912232
2765,133181.23285475327
2766,124758.85169916486
2767,119662.35905891044
2768,130438.6795112336
2769,133474.63048742857
2770,133927.0740602832
2771,134412.62998044322
2772,133156.16447734745
2773,125712.93675987511
2774,121622.26106254889
2775,133181.54361162742
2776,136318.9165212437
2777,136107.41904457397
2778,136520.64555547165
2779,135521.5700870439
2780,126906.42242320439
2781,121980.8009006817
2782,133461.3134019384
2783,135961.55799614138
2784,135612.276230683
2785,136690.0270980461
2786,135968.1717749393
2787,127821.19008994887
2788,122292.0031739779
2789,133532.75486776335
2790,136868.2572042729
2791,136878.23559733524
2792,137487.9906881525
2793,136804.34757316712
