id,value
20616,205906.82422214185
20617,207422.72494190792
20618,209294.5129758801
20619,205071.1906266651
20620,210137.654395935
20621,211022.18535404882
20622,213611.39950479518
20623,214124.42356976817
20624,213139.19113510326
736,35990.17828134505
737,33913.77613046862
738,34232.30234623966
739,34064.79419954376
740,33242.53109661444
741,37195.69531228736
742,37716.01274215196
743,37112.898388653775
744,34844.10171782605
745,33478.68386187555
746,33269.81914246262
747,35417.27192139978
748,36806.74673970267
749,37455.812568155925
750,39194.04867375616
751,36997.28669652361
752,35730.74944355325
753,35507.91452954087
754,36375.4747400791
755,37282.29147893379
756,36682.55097620273
757,37502.441014913595
758,35527.25955714066
759,34254.38551267702
760,34034.87351993982
761,35463.18686295494
762,36722.84760373013
763,36472.47679354951
764,36842.26759719565
765,35710.94291175884
766,34697.34163605556
767,33581.83016365433
768,35263.66074855938
769,35030.935816715966
770,34645.89430629826
771,35657.91069158487
772,35848.2545444818
773,35412.77451935076
774,33888.45893838499
775,34594.26257044958
776,35828.45049175725
777,37442.44587250293
778,39357.233514685264
779,39450.55850433041
780,37510.37135216002
781,36206.71288288491
782,38003.800631528095
783,38761.950313231064
784,37164.784280379376
785,39934.61252849413
786,38699.8841195832
787,37060.131713633535
788,36950.485324791705
789,38644.9659088926
790,39769.62256898724
791,40288.993501002355
792,39914.99854495898
793,37428.197465250865
794,36750.338750130955
795,34263.1201626581
796,33191.44244770117
797,34031.22736855962
798,36775.65132113794
799,36629.871881200306
800,34961.671623390466
801,33793.017937713754
802,32811.80645137414
803,34619.346980114744
804,34917.89901926788
805,34311.4505227137
806,34682.58159231877
807,33252.66214178114
808,32531.4064617334
809,32633.552669940214
810,34003.991384291294
811,34632.1719438493
812,34266.945610802104
813,35338.39067452316
814,33713.04349692528
815,33175.38675645399
816,31424.10664924069
817,33496.02644130117
818,34201.96281547112
819,34287.311789786865
820,35109.91473405607
821,33553.66914390425
822,31886.043249947317
823,30605.608249376444
824,31849.364923895166
825,32257.72630452004
826,32558.791746918065
827,33893.37902117456
828,32214.76601644197
829,30421.66170179951
830,30503.880496243684
831,31614.67237283608
832,32281.268018108975
833,31951.79849901818
834,32329.260898679302
835,31262.223570494727
836,29577.422444890035
837,28635.35205851885
838,30300.310272456878
839,31303.068237313542
840,30711.0934369327
841,31628.911139211974
842,29542.249707377396
843,28241.217887253304
844,27248.75120582747
845,28737.19175693048
846,28772.292515826666
847,27924.772721323476
848,28549.928755876143
849,26918.96008874265
850,25189.028695706686
851,25097.320170142575
852,25540.396297257255
853,27155.879785454792
854,27931.68474212349
855,28930.080030533783
856,27375.85684198243
857,25281.24934696374
858,25061.200328844498
859,24993.81685900317
860,27830.375223990337
861,27667.781791637794
862,27658.532695638267
863,26756.45216099268
864,25919.948785114357
865,25587.494749928024
866,27153.81358431102
867,27311.14752029008
868,26830.21538110307
869,27884.927453738943
870,26316.066569643775
871,25391.678022325923
872,25099.962182100655
873,26527.421731056493
874,27457.966033581073
875,28270.82027644354
876,28837.638728992762
877,27320.055143170175
878,26604.598231630043
879,26097.8472752061
880,27303.472522061435
881,28033.187819668943
882,28163.894784248925
883,28731.972603569968
884,26917.585936840165
885,26048.608084257034
886,25512.538294322232
887,26677.771925935485
888,27699.82412464646
889,27656.823123406983
890,28044.30946322065
891,26212.73173253919
892,25552.240962847864
893,24191.54933119939
894,23558.833335713298
895,26574.363270867045
896,27093.465330283037
897,27643.092452650853
898,26048.909032332886
899,24253.157074032446
900,23777.180419474633
901,25792.788432038407
902,26676.346144625026
903,27754.448040522482
904,28873.58635679941
905,26527.83655955443
906,25244.03540519146
907,25075.58022434559
908,27018.8690762395
909,27683.097452118665
910,28511.54103510602
911,29418.73840233405
912,28281.56797418552
913,26883.932642688625
914,25704.40068515504
915,27704.409326209527
916,26652.94772752855
917,26911.313445641965
918,27527.485497561116
919,26718.363241874897
920,25400.5676103456
921,24807.620808990127
922,26220.924815737428
923,26602.153444838903
924,26533.795523984096
925,27484.9416601567
926,26871.125482056286
927,26031.258334429407
928,25299.42808074116
929,27224.756372462078
930,28448.796887315184
931,29400.657250335913
932,30552.781195468346
933,29495.695194806813
934,27532.228960180626
935,26828.454924774967
936,29138.377677415476
937,29934.904047704615
938,30307.685895684834
939,31267.033920746268
940,29978.762633220857
941,28109.512709159066
942,27556.301581789565
943,29444.961554245863
944,29255.577103045092
945,28675.38996221922
946,28856.792074030265
947,26100.883187075306
948,24329.112068992716
949,23951.10460590977
950,26235.603156884732
951,27251.898729863606
952,28167.051708982755
953,29592.82325700055
954,28174.342576344006
955,26491.679212422478
956,26469.168527175145
957,28100.99947679197
958,28146.305860897213
959,28091.305403674727
960,27930.630539295766
961,26323.19104972596
962,24319.72006228587
963,23905.033936791773
964,25252.572913812943
965,25407.841187451315
966,25241.825733904145
967,26021.519089968057
968,24465.94880502505
969,23672.11084072331
970,23432.890605577257
971,24444.178472202926
972,25325.121868438582
973,25679.70080322766
974,26525.86258720946
975,25220.37738400803
976,24776.63086054733
977,23911.20255857638
978,25626.704547652243
979,26010.855919237747
980,26335.492996882505
981,27794.186070473035
982,26031.364085952373
983,24676.053722981884
984,24191.523547979046
985,26127.978507129206
986,27279.12196463057
987,27394.81625544448
988,28155.250920577746
989,26648.96827002245
990,25048.306517288773
991,24459.986611936776
992,26298.152733233375
993,27135.077391210063
994,26904.198169058185
995,27794.010687633756
996,26608.9583550457
997,25128.22919058187
998,25172.308067383194
999,26338.27483179767
1000,27626.42170985076
1001,28699.14499119178
1002,30118.243225300637
1003,29005.47834706358
1004,27025.596126226003
1005,26827.674119055606
1006,29906.284540406272
1007,31131.34295466382
1008,31306.0786662374
1009,31987.83638974801
1010,30273.956325579442
1011,28179.997866024318
1012,27588.13583572446
1013,29575.55021972298
1014,30572.991518087423
1015,31298.162230186572
1016,31936.642827558706
1017,29698.204041348177
1018,28546.08249658704
1019,28388.045237298396
1020,31065.05995059835
1021,32246.97800347428
1022,32692.004352557058
1023,33451.941656539384
1024,32590.79981066096
1025,30151.39783347121
1026,30041.597422209157
1027,32064.192094148806
1028,33505.70662587942
1029,34263.30376549681
1030,34977.85535793658
1031,33449.01573330676
1032,31136.376324877172
1033,30637.11088449131
1034,33383.63068030517
1035,33018.401911048604
2695,141334.69618882996
2696,131593.74705420132
2697,124613.09450382186
2698,129828.24812382789
2699,130015.21741974454
2700,150493.75282140044
2701,153242.34408267692
2702,160280.9367694815
2703,150156.43877336677
2704,133278.96928861988
2705,134435.2155664565
2706,140903.46099399688
2707,150254.8888699811
2708,157615.84436681162
2709,165443.56468597607
2710,156959.71543689093
2711,141358.80527009975
2712,141620.43137555028
2713,145764.9772631679
2714,152084.92326129382
2715,155250.40525253394
2716,162154.6534082384
2717,152412.0543030074
2718,137259.7171464552
2719,136650.35380031285
2720,142479.7007127002
2721,147066.52003703857
2722,152954.70846958182
2723,160065.1703119629
2724,149052.39509414957
2725,135121.42773558488
2726,132750.67526755598
2727,139025.79350433094
2728,146352.3632001135
2729,150789.47006417008
2730,157963.6912833837
2731,153340.35628364206
2732,138159.16385693767
2733,132377.84101119917
2734,141878.033423097
2735,151075.5172933298
2736,155436.92899878768
2737,165734.555650749
2738,156428.38740761107
2739,143092.22978005488
2740,143229.20205099185
2741,149956.0598448419
2742,158331.14180097327
2743,149557.64715969883
2744,165586.80957057563
2745,160137.51327616174
2746,143772.18358719753
2747,137736.37712324742
2748,149909.82165214675
2749,156023.51968954926
2750,158426.7717090566
2751,164815.98956579747
2752,155574.6868416148
2753,143992.22296080782
2754,135006.77159391082
2755,128910.06919372822
2756,131202.6101044272
2757,151456.72102707208
2758,153564.08315409496
2759,143935.9147520417
2760,127408.17913537328
2761,127209.48618658817
2762,136115.3386585293
2763,141263.79796280526
2764,144101.45580778032
2765,150116.3543511561
2766,141601.20322646003
2767,126723.28098206353
2768,124626.7476917297
2769,132332.6716981276
2770,136752.3993931244
2771,140880.49753972742
2772,148304.0225827589
2773,139604.257767294
2774,125473.94023063366
2775,117097.09078105191
2776,129192.37622602872
2777,137111.20386999263
2778,141583.30875711067
2779,147828.9177733884
2780,138548.2589825143
2781,121738.168798152
2782,119761.35932497292
2783,126768.63890363308
2784,130051.85417257328
2785,133072.79291518033
2786,139680.27575213613
2787,131847.7065466825
2788,115905.6277883357
2789,114511.71652883982
2790,124629.19188589064
2791,129217.66089695386
2792,132091.2799430894
2793,138291.4919632801
